Timestamp, pH Value
2024-11-17 18:45:58, pH:7.69
2024-11-17 18:45:59, pH:7.71
2024-11-17 18:46:00, pH:7.70
2024-11-17 18:46:00, pH:7.70
2024-11-17 18:46:01, pH:7.69
2024-11-17 18:46:02, pH:7.70
2024-11-17 18:46:03, pH:7.70
2024-11-17 18:46:04, pH:7.70
2024-11-17 18:46:05, pH:7.69
2024-11-17 18:46:06, pH:7.70
2024-11-17 18:46:07, pH:7.70
2024-11-17 18:46:08, pH:7.70
2024-11-17 18:46:09, pH:7.69
2024-11-17 18:46:09, pH:7.70
2024-11-17 18:46:10, pH:7.69
2024-11-17 18:46:11, pH:7.67
2024-11-17 18:46:12, pH:7.69
2024-11-17 18:46:13, pH:7.69
2024-11-17 18:46:14, pH:7.70
2024-11-17 18:46:15, pH:7.70
2024-11-17 18:46:16, pH:7.69
2024-11-17 18:46:17, pH:7.69
2024-11-17 18:46:18, pH:7.70
2024-11-17 18:46:19, pH:7.70
2024-11-17 18:46:19, pH:7.70
2024-11-17 18:46:20, pH:7.69
2024-11-17 18:46:21, pH:7.70
2024-11-17 18:46:22, pH:7.70
2024-11-17 18:46:23, pH:7.70
2024-11-17 18:46:24, pH:7.70
2024-11-17 18:46:25, pH:7.69
2024-11-17 18:46:26, pH:7.70
2024-11-17 18:46:27, pH:7.70
2024-11-17 18:46:28, pH:7.70
2024-11-17 18:46:28, pH:7.70
2024-11-17 18:46:29, pH:7.69
2024-11-17 18:46:30, pH:7.69
2024-11-17 18:46:31, pH:7.69
2024-11-17 18:46:32, pH:7.70
2024-11-17 18:46:33, pH:7.69
2024-11-17 18:46:34, pH:7.69
2024-11-17 18:46:35, pH:7.70
2024-11-17 18:46:36, pH:7.70
2024-11-17 18:46:37, pH:7.69
2024-11-17 18:46:37, pH:7.70
2024-11-17 18:46:38, pH:7.70
2024-11-17 18:46:39, pH:7.69
2024-11-17 18:46:40, pH:7.70
2024-11-17 18:46:41, pH:7.70
2024-11-17 18:46:42, pH:7.69
2024-11-17 18:46:43, pH:7.69
2024-11-17 18:46:44, pH:7.70
2024-11-17 18:46:45, pH:7.70
2024-11-17 18:46:46, pH:7.70
2024-11-17 18:46:46, pH:7.70
2024-11-17 18:46:47, pH:7.69
2024-11-17 18:46:48, pH:7.70
2024-11-17 18:46:49, pH:7.69
2024-11-17 18:46:50, pH:7.70
2024-11-17 18:46:51, pH:7.70
2024-11-17 18:46:52, pH:7.69
2024-11-17 18:46:53, pH:7.69
2024-11-17 18:46:54, pH:7.70
2024-11-17 18:46:55, pH:7.70
2024-11-17 18:46:55, pH:7.69
2024-11-17 18:46:56, pH:7.69
2024-11-17 18:46:57, pH:7.70
2024-11-17 18:46:58, pH:7.69
2024-11-17 18:46:59, pH:7.69
2024-11-17 18:47:00, pH:7.69
2024-11-17 18:47:01, pH:7.70
2024-11-17 18:47:02, pH:7.70
2024-11-17 18:47:03, pH:7.70
2024-11-17 18:47:04, pH:7.70
2024-11-17 18:47:04, pH:7.70
2024-11-17 18:47:05, pH:7.70
2024-11-17 18:47:06, pH:7.69
2024-11-17 18:47:07, pH:7.70
2024-11-17 18:47:08, pH:7.70
2024-11-17 18:47:09, pH:7.69
2024-11-17 18:47:10, pH:7.70
2024-11-17 18:47:11, pH:7.70
2024-11-17 18:47:12, pH:7.69
2024-11-17 18:47:13, pH:7.70
2024-11-17 18:47:14, pH:7.70
2024-11-17 18:47:14, pH:7.70
2024-11-17 18:47:15, pH:7.69
2024-11-17 18:47:16, pH:7.69
2024-11-17 18:47:17, pH:7.69
2024-11-17 18:47:18, pH:7.69
2024-11-17 18:47:19, pH:7.69
2024-11-17 18:47:20, pH:7.70
2024-11-17 18:47:21, pH:7.70
2024-11-17 18:47:22, pH:7.68
2024-11-17 18:47:23, pH:7.70
2024-11-17 18:47:23, pH:7.69
2024-11-17 18:47:24, pH:7.69
2024-11-17 18:47:25, pH:7.70
2024-11-17 18:47:26, pH:7.69
2024-11-17 18:47:27, pH:7.69
2024-11-17 18:47:28, pH:7.69
2024-11-17 18:47:29, pH:7.69
2024-11-17 18:47:30, pH:7.69
2024-11-17 18:47:31, pH:7.69
2024-11-17 18:47:32, pH:7.69
2024-11-17 18:47:32, pH:7.70
2024-11-17 18:47:33, pH:7.70
2024-11-17 18:47:34, pH:7.70
2024-11-17 18:47:35, pH:7.69
2024-11-17 18:47:36, pH:7.69
2024-11-17 18:47:37, pH:7.69
2024-11-17 18:47:38, pH:7.69
2024-11-17 18:47:39, pH:7.69
2024-11-17 18:47:40, pH:7.70
2024-11-17 18:47:41, pH:7.70
2024-11-17 18:47:41, pH:7.70
2024-11-17 18:47:42, pH:7.70
2024-11-17 18:47:43, pH:7.69
2024-11-17 18:47:44, pH:7.70
2024-11-17 18:47:45, pH:7.70
2024-11-17 18:47:46, pH:7.70
2024-11-17 18:47:47, pH:7.70
2024-11-17 18:47:48, pH:7.68
2024-11-17 18:47:49, pH:7.70
2024-11-17 18:47:50, pH:7.70
2024-11-17 18:47:50, pH:7.69
2024-11-17 18:47:51, pH:7.69
2024-11-17 18:47:52, pH:7.70
2024-11-17 18:47:53, pH:7.70
2024-11-17 18:47:54, pH:7.69
2024-11-17 18:47:55, pH:7.69
2024-11-17 18:47:56, pH:7.70
2024-11-17 18:47:57, pH:7.69
2024-11-17 18:47:58, pH:7.70
2024-11-17 18:47:59, pH:7.70
2024-11-17 18:47:59, pH:7.70
2024-11-17 18:48:00, pH:7.70
2024-11-17 18:48:01, pH:7.70
2024-11-17 18:48:02, pH:7.70
2024-11-17 18:48:03, pH:7.69
2024-11-17 18:48:04, pH:7.69
2024-11-17 18:48:05, pH:7.70
2024-11-17 18:48:06, pH:7.69
2024-11-17 18:48:07, pH:7.70
2024-11-17 18:48:08, pH:7.70
2024-11-17 18:48:09, pH:7.70
2024-11-17 18:48:09, pH:7.70
2024-11-17 18:48:10, pH:7.69
2024-11-17 18:48:11, pH:7.69
2024-11-17 18:48:12, pH:7.69
2024-11-17 18:48:13, pH:7.69
2024-11-17 18:48:14, pH:7.70
2024-11-17 18:48:15, pH:7.69
2024-11-17 18:48:16, pH:7.70
2024-11-17 18:48:17, pH:7.70
2024-11-17 18:48:18, pH:7.69
2024-11-17 18:48:18, pH:7.69
2024-11-17 18:48:19, pH:7.70
2024-11-17 18:48:20, pH:7.70
2024-11-17 18:48:21, pH:7.69
2024-11-17 18:48:22, pH:7.70
2024-11-17 18:48:23, pH:7.70
2024-11-17 18:48:24, pH:7.69
2024-11-17 18:48:25, pH:7.69
2024-11-17 18:48:26, pH:7.69
2024-11-17 18:48:27, pH:7.69
2024-11-17 18:48:27, pH:7.69
2024-11-17 18:48:28, pH:7.70
2024-11-17 18:48:29, pH:7.70
2024-11-17 18:48:30, pH:7.69
2024-11-17 18:48:31, pH:7.70
2024-11-17 18:48:32, pH:7.69
2024-11-17 18:48:33, pH:7.69
2024-11-17 18:48:34, pH:7.70
2024-11-17 18:48:35, pH:7.69
2024-11-17 18:48:36, pH:7.69
2024-11-17 18:48:36, pH:7.69
2024-11-17 18:48:37, pH:7.70
2024-11-17 18:48:38, pH:7.70
2024-11-17 18:48:39, pH:7.70
2024-11-17 18:48:40, pH:7.69
2024-11-17 18:48:41, pH:7.70
2024-11-17 18:48:42, pH:7.70
2024-11-17 18:48:43, pH:7.69
2024-11-17 18:48:44, pH:7.69
2024-11-17 18:48:45, pH:7.70
2024-11-17 18:48:45, pH:7.70
2024-11-17 18:48:46, pH:7.70
2024-11-17 18:48:47, pH:7.70
2024-11-17 18:48:48, pH:7.69
2024-11-17 18:48:49, pH:7.69
2024-11-17 18:48:50, pH:7.69
2024-11-17 18:48:51, pH:7.69
2024-11-17 18:48:52, pH:7.70
2024-11-17 18:48:53, pH:7.70
2024-11-17 18:48:54, pH:7.69
2024-11-17 18:48:54, pH:7.69
2024-11-17 18:48:55, pH:7.69
2024-11-17 18:48:56, pH:7.70
2024-11-17 18:48:57, pH:7.69
2024-11-17 18:48:58, pH:7.69
2024-11-17 18:48:59, pH:7.70
2024-11-17 18:49:00, pH:7.70
2024-11-17 18:49:01, pH:7.70
2024-11-17 18:49:02, pH:7.70
2024-11-17 18:49:03, pH:7.69
2024-11-17 18:49:04, pH:7.70
2024-11-17 18:49:04, pH:7.68
2024-11-17 18:49:05, pH:7.68
2024-11-17 18:49:06, pH:7.70
2024-11-17 18:49:07, pH:7.70
2024-11-17 18:49:08, pH:7.68
2024-11-17 18:49:09, pH:7.69
2024-11-17 18:49:10, pH:7.69
2024-11-17 18:49:11, pH:7.70
2024-11-17 18:49:12, pH:7.69
2024-11-17 18:49:13, pH:7.69
2024-11-17 18:49:13, pH:7.70
2024-11-17 18:49:14, pH:7.69
2024-11-17 18:49:15, pH:7.70
2024-11-17 18:49:16, pH:7.70
2024-11-17 18:49:17, pH:7.69
2024-11-17 18:49:18, pH:7.70
2024-11-17 18:49:19, pH:7.69
2024-11-17 18:49:20, pH:7.69
2024-11-17 18:49:21, pH:7.70
2024-11-17 18:49:22, pH:7.69
2024-11-17 18:49:22, pH:7.69
2024-11-17 18:49:23, pH:7.70
2024-11-17 18:49:24, pH:7.70
2024-11-17 18:49:25, pH:7.69
2024-11-17 18:49:26, pH:7.70
2024-11-17 18:49:27, pH:7.70
2024-11-17 18:49:28, pH:7.69
2024-11-17 18:49:29, pH:7.70
2024-11-17 18:49:30, pH:7.68
2024-11-17 18:49:31, pH:7.70
2024-11-17 18:49:31, pH:7.70
2024-11-17 18:49:32, pH:7.70
2024-11-17 18:49:33, pH:7.70
2024-11-17 18:49:34, pH:7.69
2024-11-17 18:49:35, pH:7.69
2024-11-17 18:49:36, pH:7.69
2024-11-17 18:49:37, pH:7.68
2024-11-17 18:49:38, pH:7.69
2024-11-17 18:49:39, pH:7.70
2024-11-17 18:49:40, pH:7.70
2024-11-17 18:49:40, pH:7.69
2024-11-17 18:49:41, pH:7.68
2024-11-17 18:49:42, pH:7.70
2024-11-17 18:49:43, pH:7.69
2024-11-17 18:49:44, pH:7.69
2024-11-17 18:49:45, pH:7.70
2024-11-17 18:49:46, pH:7.69
2024-11-17 18:49:47, pH:7.70
2024-11-17 18:49:48, pH:7.70
2024-11-17 18:49:49, pH:7.69
2024-11-17 18:49:49, pH:7.69
2024-11-17 18:49:50, pH:7.70
2024-11-17 18:49:51, pH:7.68
2024-11-17 18:49:52, pH:7.69
2024-11-17 18:49:53, pH:7.69
2024-11-17 18:49:54, pH:7.69
2024-11-17 18:49:55, pH:7.70
2024-11-17 18:49:56, pH:7.70
2024-11-17 18:49:57, pH:7.69
2024-11-17 18:49:58, pH:7.69
2024-11-17 18:49:59, pH:7.70
2024-11-17 18:49:59, pH:7.69
2024-11-17 18:50:00, pH:7.70
2024-11-17 18:50:01, pH:7.70
2024-11-17 18:50:02, pH:7.70
2024-11-17 18:50:03, pH:7.70
2024-11-17 18:50:04, pH:7.69
2024-11-17 18:50:05, pH:7.70
2024-11-17 18:50:06, pH:7.70
2024-11-17 18:50:07, pH:7.70
2024-11-17 18:50:08, pH:7.69
2024-11-17 18:50:08, pH:7.70
2024-11-17 18:50:09, pH:7.70
2024-11-17 18:50:10, pH:7.70
2024-11-17 18:50:11, pH:7.70
2024-11-17 18:50:12, pH:7.70
2024-11-17 18:50:13, pH:7.69
2024-11-17 18:50:14, pH:7.70
2024-11-17 18:50:15, pH:7.69
2024-11-17 18:50:16, pH:7.69
2024-11-17 18:50:17, pH:7.70
2024-11-17 18:50:17, pH:7.69
2024-11-17 18:50:18, pH:7.70
2024-11-17 18:50:19, pH:7.69
2024-11-17 18:50:20, pH:7.69
2024-11-17 18:50:21, pH:7.69
2024-11-17 18:50:22, pH:7.69
2024-11-17 18:50:23, pH:7.70
2024-11-17 18:50:24, pH:7.70
2024-11-17 18:50:25, pH:7.70
2024-11-17 18:50:26, pH:7.70
2024-11-17 18:50:26, pH:7.70
2024-11-17 18:50:27, pH:7.69
2024-11-17 18:50:28, pH:7.70
2024-11-17 18:50:29, pH:7.70
2024-11-17 18:50:30, pH:7.70
2024-11-17 18:50:31, pH:7.70
2024-11-17 18:50:32, pH:7.70
2024-11-17 18:50:33, pH:7.70
2024-11-17 18:50:34, pH:7.70
2024-11-17 18:50:35, pH:7.69
2024-11-17 18:50:35, pH:7.70
2024-11-17 18:50:36, pH:7.70
2024-11-17 18:50:37, pH:7.70
2024-11-17 18:50:38, pH:7.69
2024-11-17 18:50:39, pH:7.70
2024-11-17 18:50:40, pH:7.70
2024-11-17 18:50:41, pH:7.70
2024-11-17 18:50:42, pH:7.70
2024-11-17 18:50:43, pH:7.70
2024-11-17 18:50:44, pH:7.70
2024-11-17 18:50:44, pH:7.70
2024-11-17 18:50:45, pH:7.70
2024-11-17 18:50:46, pH:7.70
2024-11-17 18:50:47, pH:7.70
2024-11-17 18:50:48, pH:7.70
2024-11-17 18:50:49, pH:7.70
2024-11-17 18:50:50, pH:7.70
2024-11-17 18:50:51, pH:7.71
2024-11-17 18:50:52, pH:7.70
2024-11-17 18:50:53, pH:7.70
2024-11-17 18:50:54, pH:7.71
2024-11-17 18:50:54, pH:7.70
2024-11-17 18:50:55, pH:7.70
2024-11-17 18:50:56, pH:7.70
2024-11-17 18:50:57, pH:7.70
2024-11-17 18:50:58, pH:7.71
2024-11-17 18:50:59, pH:7.68
2024-11-17 18:51:00, pH:7.70
2024-11-17 18:51:01, pH:7.70
2024-11-17 18:51:02, pH:7.70
2024-11-17 18:51:03, pH:7.69
2024-11-17 18:51:03, pH:7.69
2024-11-17 18:51:04, pH:7.70
2024-11-17 18:51:05, pH:7.70
2024-11-17 18:51:06, pH:7.69
2024-11-17 18:51:07, pH:7.70
2024-11-17 18:51:08, pH:7.70
2024-11-17 18:51:09, pH:7.70
2024-11-17 18:51:10, pH:7.69
2024-11-17 18:51:11, pH:7.70
2024-11-17 18:51:12, pH:7.71
2024-11-17 18:51:12, pH:7.70
2024-11-17 18:51:13, pH:7.70
2024-11-17 18:51:14, pH:7.70
2024-11-17 18:51:15, pH:7.69
2024-11-17 18:51:16, pH:7.70
2024-11-17 18:51:17, pH:7.70
2024-11-17 18:51:18, pH:7.70
2024-11-17 18:51:19, pH:7.70
2024-11-17 18:51:20, pH:7.71
2024-11-17 18:51:21, pH:7.70
2024-11-17 18:51:21, pH:7.70
2024-11-17 18:51:22, pH:7.69
2024-11-17 18:51:23, pH:7.70
2024-11-17 18:51:24, pH:7.70
2024-11-17 18:51:25, pH:7.70
2024-11-17 18:51:26, pH:7.70
2024-11-17 18:51:27, pH:7.70
2024-11-17 18:51:28, pH:7.70
2024-11-17 18:51:29, pH:7.70
2024-11-17 18:51:30, pH:7.70
2024-11-17 18:51:30, pH:7.70
2024-11-17 18:51:31, pH:7.70
2024-11-17 18:51:32, pH:7.70
2024-11-17 18:51:33, pH:7.70
2024-11-17 18:51:34, pH:7.71
2024-11-17 18:51:35, pH:7.71
2024-11-17 18:51:36, pH:7.70
2024-11-17 18:51:37, pH:7.70
2024-11-17 18:51:38, pH:7.69
2024-11-17 18:51:39, pH:7.70
2024-11-17 18:51:39, pH:7.70
2024-11-17 18:51:40, pH:7.70
2024-11-17 18:51:41, pH:7.70
2024-11-17 18:51:42, pH:7.70
2024-11-17 18:51:43, pH:7.70
2024-11-17 18:51:44, pH:7.70
2024-11-17 18:51:45, pH:7.71
2024-11-17 18:51:46, pH:7.71
2024-11-17 18:51:47, pH:7.70
2024-11-17 18:51:48, pH:7.70
2024-11-17 18:51:49, pH:7.70
2024-11-17 18:51:49, pH:7.71
2024-11-17 18:51:50, pH:7.70
2024-11-17 18:51:51, pH:7.70
2024-11-17 18:51:52, pH:7.70
2024-11-17 18:51:53, pH:7.71
2024-11-17 18:51:54, pH:7.70
2024-11-17 18:51:55, pH:7.71
2024-11-17 18:51:56, pH:7.71
2024-11-17 18:51:57, pH:7.70
2024-11-17 18:51:58, pH:7.71
2024-11-17 18:51:58, pH:7.70
2024-11-17 18:51:59, pH:7.70
2024-11-17 18:52:00, pH:7.71
2024-11-17 18:52:01, pH:7.71
2024-11-17 18:52:02, pH:7.70
2024-11-17 18:52:03, pH:7.71
2024-11-17 18:52:04, pH:7.70
2024-11-17 18:52:05, pH:7.70
2024-11-17 18:52:06, pH:7.70
2024-11-17 18:52:07, pH:7.70
2024-11-17 18:52:07, pH:7.70
2024-11-17 18:52:08, pH:7.70
2024-11-17 18:52:09, pH:7.71
2024-11-17 18:52:10, pH:7.70
2024-11-17 18:52:11, pH:7.70
2024-11-17 18:52:12, pH:7.70
2024-11-17 18:52:13, pH:7.70
2024-11-17 18:52:14, pH:7.71
2024-11-17 18:52:15, pH:7.71
2024-11-17 18:52:16, pH:7.70
2024-11-17 18:52:16, pH:7.71
2024-11-17 18:52:17, pH:7.70
2024-11-17 18:52:18, pH:7.70
2024-11-17 18:52:19, pH:7.70
2024-11-17 18:52:20, pH:7.70
2024-11-17 18:52:21, pH:7.70
2024-11-17 18:52:22, pH:7.72
2024-11-17 18:52:23, pH:7.71
2024-11-17 18:52:24, pH:7.71
2024-11-17 18:52:25, pH:7.71
2024-11-17 18:52:25, pH:7.70
2024-11-17 18:52:26, pH:7.70
2024-11-17 18:52:27, pH:7.71
2024-11-17 18:52:28, pH:7.71
2024-11-17 18:52:29, pH:7.71
2024-11-17 18:52:30, pH:7.72
2024-11-17 18:52:31, pH:7.70
2024-11-17 18:52:32, pH:7.71
2024-11-17 18:52:33, pH:7.70
2024-11-17 18:52:34, pH:7.70
2024-11-17 18:52:34, pH:7.70
2024-11-17 18:52:35, pH:7.70
2024-11-17 18:52:36, pH:7.70
2024-11-17 18:52:37, pH:7.70
2024-11-17 18:52:38, pH:7.71
2024-11-17 18:52:39, pH:7.71
2024-11-17 18:52:40, pH:7.70
2024-11-17 18:52:41, pH:7.70
2024-11-17 18:52:42, pH:7.71
2024-11-17 18:52:43, pH:7.71
2024-11-17 18:52:44, pH:7.71
2024-11-17 18:52:44, pH:7.70
2024-11-17 18:52:45, pH:7.71
2024-11-17 18:52:46, pH:7.69
2024-11-17 18:52:47, pH:7.71
2024-11-17 18:52:48, pH:7.71
2024-11-17 18:52:49, pH:7.71
2024-11-17 18:52:50, pH:7.71
2024-11-17 18:52:51, pH:7.71
2024-11-17 18:52:52, pH:7.71
2024-11-17 18:52:53, pH:7.70
2024-11-17 18:52:53, pH:7.71
2024-11-17 18:52:54, pH:7.71
2024-11-17 18:52:55, pH:7.70
2024-11-17 18:52:56, pH:7.70
2024-11-17 18:52:57, pH:7.72
2024-11-17 18:52:58, pH:7.71
2024-11-17 18:52:59, pH:7.71
2024-11-17 18:53:00, pH:7.71
2024-11-17 18:53:01, pH:7.70
2024-11-17 18:53:02, pH:7.71
2024-11-17 18:53:02, pH:7.70
2024-11-17 18:53:03, pH:7.70
2024-11-17 18:53:04, pH:7.70
2024-11-17 18:53:05, pH:7.69
2024-11-17 18:53:06, pH:7.69
2024-11-17 18:53:07, pH:7.71
2024-11-17 18:53:08, pH:7.71
2024-11-17 18:53:09, pH:7.71
2024-11-17 18:53:10, pH:7.70
2024-11-17 18:53:11, pH:7.71
2024-11-17 18:53:11, pH:7.71
2024-11-17 18:53:12, pH:7.71
2024-11-17 18:53:13, pH:7.70
2024-11-17 18:53:14, pH:7.71
2024-11-17 18:53:15, pH:7.71
2024-11-17 18:53:16, pH:7.71
2024-11-17 18:53:17, pH:7.70
2024-11-17 18:53:18, pH:7.70
2024-11-17 18:53:19, pH:7.71
2024-11-17 18:53:20, pH:7.71
2024-11-17 18:53:20, pH:7.68
2024-11-17 18:53:21, pH:7.71
2024-11-17 18:53:22, pH:7.70
2024-11-17 18:53:23, pH:7.70
2024-11-17 18:53:24, pH:7.70
2024-11-17 18:53:25, pH:7.70
2024-11-17 18:53:26, pH:7.70
2024-11-17 18:53:27, pH:7.70
2024-11-17 18:53:28, pH:7.69
2024-11-17 18:53:29, pH:7.70
2024-11-17 18:53:29, pH:7.70
2024-11-17 18:53:30, pH:7.71
2024-11-17 18:53:31, pH:7.70
2024-11-17 18:53:32, pH:7.70
2024-11-17 18:53:33, pH:7.71
2024-11-17 18:53:34, pH:7.69
2024-11-17 18:53:35, pH:7.70
2024-11-17 18:53:36, pH:7.69
2024-11-17 18:53:37, pH:7.72
2024-11-17 18:53:38, pH:7.70
2024-11-17 18:53:39, pH:7.70
2024-11-17 18:53:39, pH:7.70
2024-11-17 18:53:40, pH:7.70
2024-11-17 18:53:41, pH:7.70
2024-11-17 18:53:42, pH:7.70
2024-11-17 18:53:43, pH:7.70
2024-11-17 18:53:44, pH:7.70
2024-11-17 18:53:45, pH:7.70
2024-11-17 18:53:46, pH:7.69
2024-11-17 18:53:47, pH:7.70
2024-11-17 18:53:48, pH:7.70
2024-11-17 18:53:48, pH:7.70
2024-11-17 18:53:49, pH:7.70
2024-11-17 18:53:50, pH:7.70
2024-11-17 18:53:51, pH:7.71
2024-11-17 18:53:52, pH:7.70
2024-11-17 18:53:53, pH:7.70
2024-11-17 18:53:54, pH:7.70
2024-11-17 18:53:55, pH:7.71
2024-11-17 18:53:56, pH:7.70
2024-11-17 18:53:57, pH:7.70
2024-11-17 18:53:57, pH:7.70
2024-11-17 18:53:58, pH:7.70
2024-11-17 18:53:59, pH:7.70
2024-11-17 18:54:00, pH:7.71
2024-11-17 18:54:01, pH:7.70
2024-11-17 18:54:02, pH:7.70
2024-11-17 18:54:03, pH:7.71
2024-11-17 18:54:04, pH:7.70
2024-11-17 18:54:05, pH:7.70
2024-11-17 18:54:06, pH:7.71
2024-11-17 18:54:06, pH:7.70
2024-11-17 18:54:07, pH:7.70
2024-11-17 18:54:08, pH:7.70
2024-11-17 18:54:09, pH:7.70
2024-11-17 18:54:10, pH:7.70
2024-11-17 18:54:11, pH:7.71
2024-11-17 18:54:12, pH:7.71
2024-11-17 18:54:13, pH:7.71
2024-11-17 18:54:14, pH:7.70
2024-11-17 18:54:15, pH:7.71
2024-11-17 18:54:15, pH:7.70
2024-11-17 18:54:16, pH:7.70
2024-11-17 18:54:17, pH:7.71
2024-11-17 18:54:18, pH:7.70
2024-11-17 18:54:19, pH:7.70
2024-11-17 18:54:20, pH:7.71
2024-11-17 18:54:21, pH:7.71
2024-11-17 18:54:22, pH:7.70
2024-11-17 18:54:23, pH:7.70
2024-11-17 18:54:24, pH:7.71
2024-11-17 18:54:24, pH:7.70
2024-11-17 18:54:25, pH:7.70
2024-11-17 18:54:26, pH:7.71
2024-11-17 18:54:27, pH:7.70
2024-11-17 18:54:28, pH:7.70
2024-11-17 18:54:29, pH:7.71
2024-11-17 18:54:30, pH:7.71
2024-11-17 18:54:31, pH:7.71
2024-11-17 18:54:32, pH:7.71
2024-11-17 18:54:33, pH:7.71
2024-11-17 18:54:34, pH:7.70
2024-11-17 18:54:34, pH:7.70
2024-11-17 18:54:35, pH:7.70
2024-11-17 18:54:36, pH:7.70
2024-11-17 18:54:37, pH:7.70
2024-11-17 18:54:38, pH:7.70
2024-11-17 18:54:39, pH:7.70
2024-11-17 18:54:40, pH:7.71
2024-11-17 18:54:41, pH:7.70
2024-11-17 18:54:42, pH:7.70
2024-11-17 18:54:43, pH:7.70
2024-11-17 18:54:43, pH:7.71
2024-11-17 18:54:44, pH:7.70
2024-11-17 18:54:45, pH:7.71
2024-11-17 18:54:46, pH:7.71
2024-11-17 18:54:47, pH:7.71
2024-11-17 18:54:48, pH:7.70
2024-11-17 18:54:49, pH:7.70
2024-11-17 18:54:50, pH:7.70
2024-11-17 18:54:51, pH:7.70
2024-11-17 18:54:52, pH:7.70
2024-11-17 18:54:52, pH:7.71
2024-11-17 18:54:53, pH:7.71
2024-11-17 18:54:54, pH:7.71
2024-11-17 18:54:55, pH:7.70
2024-11-17 18:54:56, pH:7.70
2024-11-17 18:54:57, pH:7.71
2024-11-17 18:54:58, pH:7.70
2024-11-17 18:54:59, pH:7.70
2024-11-17 18:55:00, pH:7.70
2024-11-17 18:55:01, pH:7.70
2024-11-17 18:55:01, pH:7.68
2024-11-17 18:55:02, pH:7.70
2024-11-17 18:55:03, pH:7.71
2024-11-17 18:55:04, pH:7.70
2024-11-17 18:55:05, pH:7.70
2024-11-17 18:55:06, pH:7.71
2024-11-17 18:55:07, pH:7.71
2024-11-17 18:55:08, pH:7.71
2024-11-17 18:55:09, pH:7.71
2024-11-17 18:55:10, pH:7.71
2024-11-17 18:55:10, pH:7.71
2024-11-17 18:55:11, pH:7.70
2024-11-17 18:55:12, pH:7.71
2024-11-17 18:55:13, pH:7.70
2024-11-17 18:55:14, pH:7.70
2024-11-17 18:55:15, pH:7.71
2024-11-17 18:55:16, pH:7.71
2024-11-17 18:55:17, pH:7.71
2024-11-17 18:55:18, pH:7.70
2024-11-17 18:55:19, pH:7.70
2024-11-17 18:55:19, pH:7.71
2024-11-17 18:55:20, pH:7.70
2024-11-17 18:55:21, pH:7.70
2024-11-17 18:55:22, pH:7.71
2024-11-17 18:55:23, pH:7.71
2024-11-17 18:55:24, pH:7.71
2024-11-17 18:55:25, pH:7.71
2024-11-17 18:55:26, pH:7.70
2024-11-17 18:55:27, pH:7.70
2024-11-17 18:55:28, pH:7.70
2024-11-17 18:55:28, pH:7.70
2024-11-17 18:55:29, pH:7.70
2024-11-17 18:55:30, pH:7.70
2024-11-17 18:55:31, pH:7.71
2024-11-17 18:55:32, pH:7.71
2024-11-17 18:55:33, pH:7.72
2024-11-17 18:55:34, pH:7.71
2024-11-17 18:55:35, pH:7.70
2024-11-17 18:55:36, pH:7.70
2024-11-17 18:55:37, pH:7.70
2024-11-17 18:55:38, pH:7.71
2024-11-17 18:55:38, pH:7.70
2024-11-17 18:55:39, pH:7.70
2024-11-17 18:55:40, pH:7.70
2024-11-17 18:55:41, pH:7.69
2024-11-17 18:55:42, pH:7.70
2024-11-17 18:55:43, pH:7.70
2024-11-17 18:55:44, pH:7.70
2024-11-17 18:55:45, pH:7.70
2024-11-17 18:55:46, pH:7.70
2024-11-17 18:55:47, pH:7.70
2024-11-17 18:55:47, pH:7.70
2024-11-17 18:55:48, pH:7.70
2024-11-17 18:55:49, pH:7.70
2024-11-17 18:55:50, pH:7.70
2024-11-17 18:55:51, pH:7.71
2024-11-17 18:55:52, pH:7.70
2024-11-17 18:55:53, pH:7.70
2024-11-17 18:55:54, pH:7.70
2024-11-17 18:55:55, pH:7.70
2024-11-17 18:55:56, pH:7.71
2024-11-17 18:55:56, pH:7.70
2024-11-17 18:55:57, pH:7.70
2024-11-17 18:55:58, pH:7.71
2024-11-17 18:55:59, pH:7.70
2024-11-17 18:56:00, pH:7.70
2024-11-17 18:56:01, pH:7.70
2024-11-17 18:56:02, pH:7.70
2024-11-17 18:56:03, pH:7.70
2024-11-17 18:56:04, pH:7.70
2024-11-17 18:56:05, pH:7.70
2024-11-17 18:56:05, pH:7.69
2024-11-17 18:56:06, pH:7.70
2024-11-17 18:56:07, pH:7.70
2024-11-17 18:56:08, pH:7.69
2024-11-17 18:56:09, pH:7.70
2024-11-17 18:56:10, pH:7.69
2024-11-17 18:56:11, pH:7.70
2024-11-17 18:56:12, pH:7.70
2024-11-17 18:56:13, pH:7.70
2024-11-17 18:56:14, pH:7.69
2024-11-17 18:56:14, pH:7.69
2024-11-17 18:56:15, pH:7.70
2024-11-17 18:56:16, pH:7.69
2024-11-17 18:56:17, pH:7.70
2024-11-17 18:56:18, pH:7.70
2024-11-17 18:56:19, pH:7.70
2024-11-17 18:56:20, pH:7.70
2024-11-17 18:56:21, pH:7.70
2024-11-17 18:56:22, pH:7.70
2024-11-17 18:56:23, pH:7.70
2024-11-17 18:56:23, pH:7.69
2024-11-17 18:56:24, pH:7.68
2024-11-17 18:56:25, pH:7.70
2024-11-17 18:56:26, pH:7.69
2024-11-17 18:56:27, pH:7.69
